id,qPA,pulso,fResp,grav,label,pSist,pDiast
61,0.995024465458949,0.5933891817647385,0.7756422019766888,0.48201772,2,0.9863614301340702,0.7513380344917336
62,0.018428989253014817,0.7391199828541475,0.6379752825692334,0.68296243,3,0.031036524954328785,0.2548935862526136
63,0.7671756018005955,0.37280454473559876,0.7251398910262227,0.71921261,3,0.7135430728660704,0.5058933016964112
64,0.8425698413194596,0.4534818587440191,0.8947774592803308,0.45498347,2,0.7312562716248213,0.6991190364097198
65,1.0,0.5096219280076518,0.7680797113771731,0.55506899,3,0.7329785483655702,0.891050927555833
66,1.0,0.9292178887821214,0.20677491417028301,0.13222719,1,0.7120909041049587,0.9594766220337217
67,0.7549854677475369,0.4509977453892328,0.04318425567352752,0.49464049000000004,2,0.5747768343156476,0.5471744289498649
68,0.251582127922982,0.637760844435039,0.15347601032811986,0.36905402000000004,2,0.6147486960081219,0.1383589498395319
69,0.2517859447246544,0.45957913191886984,0.7183916846886187,0.73001605,3,0.9534732237663952,0.14903434325215587
70,0.018980325151920847,0.5540484247458103,0.1285486543599059,0.31769755,2,0.028151195030672285,0.2573080449628149
71,1.0,0.041187989686112085,0.22072109511389432,0.13222719,1,0.8886467201829625,0.8408373636568234
72,0.24755674608995215,0.8026305863569978,0.4535599258473439,0.26695321,2,0.5624567915503162,0.25408020642798185
73,1.0,0.6718587941502175,0.46526476764913055,0.18851176,1,0.9498374173581393,0.8143903793589093
74,0.015784695258957808,0.20038183022730194,0.0896800279791146,0.21499834,1,0.029912369674371022,0.24331709819910474
75,1.0,0.01452513932381049,0.5067457056042072,0.26629,2,0.6651609667017474,0.9294323297201944
76,0.28787909495721736,0.7635701635068852,0.07639895118331977,0.30150337,2,0.06554802731727341,0.34983430237638447
77,0.2486051430765322,0.567794264898839,0.16644094895466616,0.3891697,2,0.44447833380920987,0.19636158942181994
78,0.24773794838694463,0.6545502054971734,0.7477968084094482,0.6206938399999999,3,0.7518666285651606,0.25088011645859465
79,0.616160691456515,0.6350646893408405,0.33453283663008804,0.42843799,2,0.46203023279188554,0.6160413656403121
80,0.5,0.7347164119595864,0.3050109059256833,0.4,2,0.32114903110678833,0.4732071591832476
81,0.4428686046896414,0.8878079061740269,0.8189861863124586,0.55068972,3,0.34223958001092675,0.3515110227841069
82,1.0,0.6662526861313666,0.9822044628724752,0.15614612,1,0.6935328970334259,0.8309432657900343
83,0.7671756018005955,0.12067931685276746,0.9691216715011148,0.2517049,2,0.7960801270908064,0.5852438598628074
84,0.7682941323776387,0.714108998779852,0.5766588910529579,0.42562085000000005,2,0.6037058108641549,0.5496838731340924
85,1.0,0.4474349068332664,0.23341890994577136,0.4,2,0.7009050794658854,0.9173557671591192
86,0.547507749904876,0.6413105348221797,0.2920515598483701,0.44362074,2,0.9018828938909933,0.2856543385215591
87,0.9920824615298649,0.6492292296280756,0.6738293885097575,0.44888694,2,0.9786425797042159,0.7572744265085247
88,0.99386797686519,0.6787268211867352,0.5737744087493295,0.34975991,2,0.7664632873235678,0.7538013867078769
89,0.37300570125975957,0.05879390806714303,0.19962822733285235,0.35047797,2,0.16817976174475396,0.38031316657423814
90,0.7671756018005955,0.2240221877450241,0.9583469206514565,0.41328485,2,0.6975545635772984,0.5677918798892672
91,0.20713048500498035,0.1680157014751695,0.3361209387407616,0.22141806,1,0.24294718053169964,0.07555427425961692
92,0.2519084065613896,0.9290363459914011,0.14957541184350973,0.27122605,2,0.989418416915374,0.0536381104134096
93,0.5,0.5154809931862566,0.32834697703162763,0.59223581,3,0.41124999146717717,0.5307474116124812
94,0.9936508776202624,0.6737118254200153,0.11299727538276225,0.13704863,1,0.8220993521880866,0.7792534915499615
95,1.0,0.6681450768547992,0.7720083180758285,0.3814038,2,0.7818637379978491,0.9341820036411989
96,0.0013755916555569473,0.08144176395352669,0.7926624208154138,0.35241338,2,0.048416178608813296,0.129635894797184
97,0.7671756018005955,0.2251430891498579,0.5871084101573789,0.5149403,3,0.7542675295371021,0.5687944302225636
98,0.5,0.2842955800008988,0.07908228358607715,0.57763954,3,0.16451417872697816,0.46930681815604647
99,0.0,0.9142614865189594,0.19282600515387513,0.13222719,1,0.0,0.011566949484136826
100,0.26057474277002834,0.22917368832081683,0.7755000239161048,0.53777441,3,0.04886871245705047,0.33696617196399675
101,0.251560200441229,0.24870466772300964,0.3533625406869324,0.39232408,2,0.8680280069609004,0.1619297553070132
102,0.9991907442439215,0.6766408852155756,0.8390613010688408,0.32125698,2,0.9053153837263415,0.7943791278492474
103,0.23970275724056325,0.64882350755701,0.13379396539385097,0.33698115,2,0.10098542923394552,0.31104434260780217
104,0.6901245492413951,0.7040440105032856,0.6982201780267557,0.54817825,3,0.5121668638827616,0.5284817679251397
105,0.0021695038995993656,0.8375533835416606,0.19026789129248267,0.13234853,1,0.0,0.16539805917461625
106,0.7671982735571861,0.7276775437811758,0.3967907315363578,0.25168026,2,0.6737943003567779,0.6019709085640744
107,0.24707319645317544,0.019376168219553125,0.3389141670093429,0.26647388,2,0.9466264866825587,0.26277404543267285
108,0.6250635925596791,0.584039077638546,0.9228308683983139,0.54702222,3,0.4670229934272548,0.6540966554574024
109,0.8089644011055115,0.9213790085642309,0.838515959316796,0.34804491,2,0.9934449677647607,0.6892514197460126
110,0.9940590264908026,0.09166469535857934,0.6295761375108736,0.39476734,2,0.5880238358816855,0.7482208567022725
111,0.5,0.5548350634765873,0.8656119512868048,0.61916028,3,0.29049236388852867,0.45044739892551683
112,0.25105575385708984,0.9313111493039511,0.2162204570176672,0.27039323,2,0.5924933285094441,0.08352578342004537
113,0.2489149904166027,0.1995066364781775,0.06478554528809995,0.3606125,2,0.9712785770123162,0.2287611079308468
114,1.0,0.5255758600260756,0.6780668585168704,0.5825758600000001,3,0.8161163133214903,0.9134973157932161
115,0.0009331488905782055,0.12674759701454918,0.5351445796740025,0.30849381000000003,2,0.0,0.15212003709236124
116,0.999961526716089,0.7491224422821655,0.5173684118633337,0.2837788,2,0.6460057208752393,0.8259289132447771
117,0.5,0.31479400836945987,0.25566111479603015,0.61451733,3,0.3171953917577875,0.5382964888859658
118,1.0,0.18722018803062154,0.8529451910169292,0.34095324,2,0.6811179928164224,0.9963401910088512
119,0.0,0.9809343096772594,0.8233099543557048,0.50312718,3,0.0,0.07787681584677882
120,0.7682385980243739,0.7131999790149622,0.01644450454287776,0.2505487,2,0.9115993664290738,0.44257974677566336
121,0.2519084065613896,0.8260929733033837,0.47471667599970674,0.32827247,2,0.7522482517128611,0.10636972322006627
122,1.0,0.6835742578506602,0.9442629720316158,0.13511189999999998,1,0.7210388341127429,0.9620847203725031
123,0.2519084065613896,0.6897600810407498,0.4586225014717952,0.28400188,2,0.7836590439330923,0.004295091051981468
124,0.9914163355502419,0.5311356092426663,0.8500890806703857,0.47672595,2,0.8500870701016714,0.7749944202704337
125,1.0,0.18890080217938604,0.5355769337443871,0.35509361,2,0.783653041533545,0.8174104371693102
126,1.0,0.49325189747137993,0.4340960358010449,0.36352448000000004,2,0.6805821315391729,0.8688301965225445
127,0.19512126698936133,0.5598174139611198,0.024308310782780472,0.34616808,2,0.21865293913967024,0.08414058757320518
128,0.4980152480158491,0.8287248884859675,0.5043751467475824,0.49436998000000004,2,0.142331546187523,0.39966058701823387
129,0.20897348125852985,0.20292441991284765,0.8766084944548284,0.39444631,2,0.29912393213192756,0.2596714756620401
130,1.0,0.5280040036074012,0.9083826765922441,0.33792148,2,0.7348331721316357,0.8001662379202024
131,0.6845692818537894,0.8082431033576851,0.2851545826075902,0.31995486,2,0.5074353841688714,0.4313090932715999
132,1.0,0.35525491632696476,0.13261002726799698,0.4,2,0.8263874781942242,0.9108061051646617
133,0.24842285299323869,0.5480252576123019,0.0,0.39889508999999995,2,0.4486752468810473,0.1816052224934674
134,0.24703231858901978,0.7178135503807161,0.31792141949993696,0.26643328,2,0.8033626266123799,0.26360616887963695
135,0.0004889885682819631,0.20256795844690348,0.5301309274883707,0.38586062,2,0.0,0.14527728087538186
136,0.24437743299150508,0.6440868046908865,0.829286798110064,0.47999694,2,0.3705171785144226,0.13580161269859733
137,1.0,1.87666595379043e-05,0.6736485627512213,0.4,2,0.7841082823462838,0.8694279913387123
138,0.5,0.5134257062570404,0.9131497564649415,0.68686613,3,0.3640153440163491,0.5796813397434298
139,0.7671756018005955,0.5701129604812173,0.7562311456068843,0.54075047,3,0.6858608888588639,0.5498205481595698
140,0.00045131681111894165,0.006970770870233968,0.16842925934460415,0.13225241000000001,1,0.0,0.14469276001239614
141,1.0,0.8929569802422548,0.9641661727339309,0.13239617,1,0.7705883481419984,0.8531579935279139
142,0.7680885407667382,0.8336412779896022,0.3482355370766008,0.25071222,2,0.8828610543367809,0.6220551334645964
143,0.6848909803393504,0.775577058270533,0.5985305326816756,0.51170746,3,0.5077063160072698,0.3508035010685199
144,0.707936019386871,0.7885552965201751,0.73147370310602,0.5303939400000001,3,0.5282906625495699,0.5131897736397433
145,0.5,0.3737915529539347,0.8709392409082882,0.84898654,4,0.20055023172793082,0.40168709943845177
146,0.0,0.15233636506024828,0.3333646758585745,0.13222719,1,0.0,0.07566673599361141
147,0.2483583300900126,0.3524089931833749,0.4630459805757579,0.50793489,3,0.736907413104674,0.23970624941718008
148,0.2519084065613896,0.6454286633742679,0.16680310061841774,0.3531699,2,0.7586266250908306,0.12304501017425165
149,0.18377204899893315,0.9324458042537248,0.4663935532366128,0.23692121,1,0.20049379740277345,0.18366715435659814
150,0.01496353110547825,0.09330874679129397,0.4563717504788222,0.14731608,1,0.042321271491826955,0.23974266940932776
151,0.5274696957049502,0.7391667469081865,0.12772723164084304,0.3901852,2,0.4215403404796412,0.41715459005963673
152,0.2519084065613896,0.055231414725654904,0.6399855084773043,0.50161879,3,0.7863793667162474,0.049340017713723656
153,1.0,0.7575588737526738,0.8966186356107709,0.2058604,1,0.9216359080959659,0.9028702822602754
154,1.0,0.4637071916410947,0.4274207599428705,0.38841314,2,0.8461866284898365,0.9449644558219492
155,0.7671756018005955,0.044962124518342,0.17576504709472068,0.2517049,2,0.9660666110993549,0.4907920120951728
156,0.7671756018005955,0.8424826710587021,0.2948522903171421,0.2517049,2,0.95132377625785,0.48917972705817314
157,0.26174348327265207,0.16474365358453555,0.058622965244170704,0.28026693,2,0.11617985637081744,0.337563233044059
158,1.0,0.11507517005240185,0.06005793153519387,0.13222719,1,0.8244900137725646,0.9002065533840375
159,0.6721422966466526,0.27165938926195454,0.026535145670903117,0.46817689,2,0.4974553945212451,0.3691079489901323
160,0.0,0.314511427804981,0.5504963091903134,0.51086071,3,0.0,0.11092215553524515
161,0.9941821180985542,0.6063961128409469,0.5630833187987677,0.44984371,2,0.9384592805453287,0.7803389540631837
162,0.6981147403860588,0.6778175662757514,0.304552407824331,0.31127678,2,0.5224616264243047,0.3896112706134821
163,0.24828510489637803,0.9881859450457975,0.7545995307351047,0.57512474,3,0.7531119499301016,0.24148235771556198
164,0.5,0.9938079329306505,0.6711674714784536,0.68333333,3,0.11892613070495711,0.4037923217318093
165,0.0050288933217134645,0.7579369786654752,0.9399813981809575,0.13580388,1,0.10834648957312586,0.09616585531017492
166,0.2509796088160156,0.27516029934237846,0.48516442185680997,0.43732304,2,0.5893102324905887,0.13170409676885297
167,0.9968285876652133,0.9545365290001026,0.5181072649124188,0.28492241,2,0.5991877694165267,0.9422263527859226
168,1.0,0.41126763146675394,0.7893021626160545,0.5996432,3,0.8375106895674295,0.9563180215059386
169,0.6949441295780202,0.2166876508706094,0.5712032001385133,0.5382298200000001,3,0.5164145619625351,0.5751828703836492
170,0.2519084065613896,0.6294508915444076,0.7665871372822612,0.59524529,3,0.70942807489394,0.059470712122908
171,0.24865621178077144,0.014807975046816836,0.9203034453558835,0.26803947,2,0.6229826347050268,0.2345672284372635
172,0.4903436065016643,0.043256399768612244,0.21023542904491807,0.39652537000000004,2,0.3924654820833081,0.3530109127903944
173,0.9970789502701888,0.18030389600755053,0.6081599931034319,0.3937699,2,0.6015767832834821,0.8213034408354559
174,0.13260595925976942,0.2005194157077851,0.46572922204275535,0.26029849,2,0.15509329494308435,0.015070272574958816
175,0.2519084065613896,0.7197344688281382,0.6167482390744776,0.59846584,3,0.8985183135564078,0.04270577595728215
176,0.24575703228080278,0.44307257656109156,0.2030191308832936,0.49618017000000003,2,0.3775716457002459,0.16874116098130132
177,0.7709914416408948,0.8459479490012349,0.6776667411733659,0.48063962,2,0.5980738535240323,0.6491303292754169
178,0.9890524041623056,0.38996211956526466,0.01718804078359708,0.4,2,0.6463086655112245,0.7317826332134586
179,0.770787510335401,0.8380025826245587,0.22654139295760736,0.24775508999999998,1,0.9608461712105616,0.6477600437466806
180,0.5,0.7488136254173355,0.9146017277430636,0.4,2,0.30026026875214357,0.4508297421397852
181,0.7671756018005955,0.5841537138608847,0.7685268879764193,0.53000006,3,0.9049359967667076,0.5469676487746674
182,0.2242299131385463,0.16060312111311636,0.5333365039601613,0.381903,2,0.0,0.29614189549116493
183,0.9709605141587982,0.5290986486994504,0.0682677028735882,0.33804698,2,0.580912934370705,0.744760157008854
184,0.25073119277599976,0.46288823283017505,0.1995101927165185,0.48656588999999995,2,0.7365154917224558,0.18871712645461516
185,0.7431147421036162,0.3797094947119696,0.01188857750463909,0.50603204,3,0.5479764734184325,0.6868110134589881
186,0.2503020897061866,0.0932176401876722,0.9667228770910451,0.26965629,2,0.568641440425243,0.1832702698267836
187,0.6303549858914117,0.25923625089031566,0.8323122308415177,0.5863067000000001,3,0.4701741354955782,0.3683453303633475
188,0.5,0.33597512298415877,0.4453070964266429,0.64714924,3,0.26554656791032466,0.6256204906079778
189,0.9941704959607058,0.37527510967288863,0.9906534407272534,0.4,2,0.757473634754223,0.780314340552007
190,0.24793157434853336,0.14628027747359157,0.794384789575561,0.43266412000000004,2,0.5131080636706298,0.0808287029026467
191,1.0,0.3168965046293612,0.48862193585136876,0.42775298,2,0.8341323390221174,0.9295547969465372
192,0.991855858467781,0.2813299324737466,0.1304949978966559,0.33362399000000004,2,0.5995192548738897,0.7757970608666117
193,0.7423406390206351,0.8205631726935627,0.21217217885899994,0.27656181,2,0.5621334858335132,0.4867173086879824
194,0.7688520522462615,0.34223202533502034,0.8312213654659085,0.56848937,3,0.7290439754621907,0.43575633451055734
195,0.7679132926684462,0.8724739443368771,0.3237497651584001,0.25090307,2,0.8993934869492535,0.446687468307603
196,0.23560575326739516,0.2681258138869098,0.7388518669202441,0.5646895,3,0.032572491920887923,0.30617607025082966
197,0.5,0.7758435288260244,0.15978708846794523,0.4,2,0.23782001322411006,0.5084463031239949
198,0.7671756018005955,0.6095174220791635,0.7315527262813621,0.55269514,3,0.7048956747650413,0.5107104126358428
199,1.0,0.017909707121937787,0.05357730367105844,0.13222719,1,0.8652336545833266,0.8177351487476526
200,0.999297404553336,0.7018772543193361,0.7144665335488389,0.4,2,0.9932591876140604,0.7949262948741329
201,0.5,0.01569179415479043,0.12163876424122201,0.4,2,0.3654803414353174,0.6443303610795419
202,0.48050062902674157,0.6842479814283817,0.9842008210771631,0.39303599,2,0.39002185814988155,0.37847569125612024
203,1.0,0.8783771019096456,0.5931395880282707,0.36661217999999995,2,0.8131804926251696,0.8116845607115266
204,0.6556540326585508,0.4320042048924576,0.26948971580210707,0.57230063,3,0.48583304243272785,0.5327765921639919
205,0.7692500675286285,0.6316651022113529,0.4319977386095231,0.35952269000000003,2,0.8659002151683697,0.35057811067755457
206,1.0,0.5863347689285876,0.9306527532529085,0.28808383,2,0.6706217968077122,0.9391756114656539
207,0.9897771560983647,0.22748231248592438,0.5079017264517757,0.38940756,2,0.548563119703618,0.8760822440798502
208,0.7671756018005955,0.7850721774931547,0.06398421937197218,0.2517049,2,0.7355712318877593,0.550116844139643
209,0.5,0.2877448079717448,0.6591720899238267,0.8073435999999999,4,0.40618790900173973,0.6224752974399413
210,0.7671756018005955,0.9248799636726303,0.4491711842036582,0.2517049,2,0.8983088768898438,0.587025504533622
211,0.24996808205985044,0.29859039122416364,0.1470790888309608,0.43131298,2,0.723871025146288,0.2075147117424325
212,0.42809274534705133,0.5365662882692388,0.7753229265237241,0.67539299,3,0.4031022637049494,0.30107013409894473
213,0.5,0.3337846020353985,0.5312850386849816,0.70878534,3,0.12165457438161749,0.4708403266166241
214,0.01292095469163947,0.23737117633814714,0.08778738200857816,0.28481155999999996,2,0.07231008348984691,0.23027307123123453
215,0.997068816682016,0.5455078835929974,0.9005922555105706,0.3541339,2,0.6014743305617941,0.8444308695853443
216,0.2505310973485152,0.107682266915612,0.8682732772356694,0.39122455,2,0.8571694896383284,0.19452958377285237
217,0.2491079293552645,0.13717027752172148,0.056183795356710975,0.26848432,2,0.5636851061165393,0.2257042299086045
218,0.19799273656460828,0.0944158796418627,0.6401114545047484,0.44905106000000006,2,0.22387332018140904,0.1704601712700158
219,0.1923646447467422,0.3110065802782611,0.8893929255979981,0.54427662,3,0.21764942032120604,0.22744765359864874
220,0.6567152540731013,0.8130712780543424,0.34769260512219313,0.33580450999999994,2,0.48651390285198715,0.43559631333626736
221,0.6781836327551005,0.5138066479322938,0.6667825036688031,0.65331702,3,0.9022319157705633,0.31093148065411375
222,1.0,0.866944784124929,0.4544614629708676,0.1417073,1,0.9644833899481228,0.9235451647257568
223,0.7280314972531107,0.9810264469212078,0.44687746606413836,0.28906351999999996,2,0.54779763722015,0.43010203067470504
224,0.250658540101471,0.32678540850645094,0.016903457323029464,0.46853287,2,0.5790099383259332,0.1845761866880793
225,1.0,0.2196831019143884,0.8615377564365695,0.40049004,2,0.8611852714767622,0.9050363379471104
226,0.9946171753670677,0.5184756037078276,0.9379646703660546,0.34463901,2,0.580872212209069,0.9799448577305702
227,0.7685569758991212,0.3531550016709881,0.478781959145473,0.51209896,3,0.6147607596542712,0.43876938847631425
228,0.0,0.8599411578419557,0.569866080725129,0.52515152,3,0.0,0.11083857632249595
229,0.24237046726604838,0.2601119999844704,0.9929542518560444,0.47543673,2,0.38433328994343857,0.2578647505570724
230,0.6795610564717961,0.8441752476396059,0.40412060846208164,0.32300376,2,0.5033404530422868,0.4086026956397265
231,0.5,0.5830935652011238,0.21977322622070802,0.53051298,3,0.24829555391673047,0.5948811500926575
232,0.02013755802051752,0.7197824686499474,0.8666182009378387,0.42184621,2,0.00640591379942243,0.26201409493718086
233,0.7672081781377168,0.34366703189024306,0.6890926375316978,0.69896971,3,0.9424164507175928,0.6028325148618248
234,0.8872368659250712,0.009209381696754377,0.17138708133858166,0.14115505,1,0.6897473248717546,0.7112647702745627
235,0.22140046646566666,0.19249581572535202,0.008893790124267354,0.31717787000000003,2,0.30457381668577627,0.22152687014992098
236,0.2070952750799723,0.5076329122520531,0.16899415228502468,0.40079302,2,0.2428662069848629,0.11714050232641038
237,0.24007489465934712,0.024186606896999033,0.2063157340507316,0.25944672,2,0.12397456065377666,0.2964971571728107
238,0.2810412130168402,0.5503130840159682,0.901754096246772,0.49764094,2,0.13874275857572238,0.3186117632839253
239,0.5,0.27628549341420333,0.7092153571583811,0.7961729599999999,4,0.4029945735954209,0.42405804626352894
240,0.5687778079686187,0.6966037429394509,0.1318361639513552,0.37491648,2,0.43839766767938526,0.5077955459016635
241,0.2519084065613896,0.8818304274262557,0.4251968349990642,0.27122605,2,0.7370974890903447,0.08522111404353562
242,0.24707869263659135,0.02462644016100763,0.661508184127454,0.4973433,2,0.45483417959320677,0.2622847768568426
243,1.0,0.34134827627056413,0.32234508047541943,0.3909258,2,0.6859286806655179,0.8011128909029129
244,0.0,0.42159735422020345,0.597479451701017,0.6220617,3,0.0,0.0288946612427115
245,1.0,0.07999059735823269,0.21057634720873594,0.13222719,1,0.9464665403887342,0.929022638160174
246,0.980131583211129,0.07933283869935552,0.1895412691031024,0.13339069,1,0.788872716410631,0.7303903356015562
247,0.7671756018005955,0.07235094091608175,0.20824407230702385,0.2517049,2,0.8580870917573873,0.48853570686735637
248,0.7671756018005955,0.9008304219328426,0.7134220454107723,0.48425148999999995,2,0.7310975611191393,0.5785011585693106
249,0.24846527665898002,0.9698405922615663,0.25263795545857354,0.26785119,2,0.98294688865031,0.2370722702048578
250,0.7673097430270894,0.39147992256108793,0.2699616269280427,0.48412504,2,0.9824208548311432,0.45875916152906865
251,1.0,0.31370974973041,0.48176610704193784,0.41235745,2,0.667084441521446,0.963275840884923
252,0.7671756018005955,0.5535872582276642,0.220605879506117,0.38223332,2,0.6955638854214898,0.5467644038734328
253,0.7671756018005955,0.7924701537818432,0.35463564132535597,0.2517049,2,0.7735840751396854,0.5210803717187155
254,0.24829495222499814,0.7987400742207126,0.6377885005184247,0.67994516,3,0.4533024496145636,0.23137994549808208
255,0.7671756018005955,0.8637249036453859,0.7498416808420361,0.46200999000000004,2,0.8707894049880177,0.488824598783092
256,0.5,0.7983879754652768,0.49243328088764937,0.47549041000000003,2,0.3986261213600449,0.6240611679771416
257,0.6106005576565098,0.0063100703836286446,0.6174373047950245,0.57999741,3,0.3915412302471035,0.6791668840081948
258,0.46202749855066794,0.9204029421439247,0.31941422093424854,0.38637393000000003,2,0.05752670302786926,0.39539077651025234
259,0.3443075513094485,0.017903103018874596,0.30245524732980783,0.33634325,2,0.17851277487164874,0.36729682146853143
